Date,USD (PM),Value,able_trade_gold,gold_growth_rate,bit_growth_rate,gip,bip,gir,bir,C,G,B,total property,gold_macd,bit_macd,gold_quantile,bit_quantile
2017-07-27,1261.1,2647.625,1.0,0.0104158320647384,0.0324942479429083,,,,,,,,,2.341505750939476,9.47834795509658,1.0711610486891385,0.689156626506024
2017-07-28,1264.9,2781.636583,1.0,0.0030132424074222,0.0506157718710164,,,,,,,,,0.1219649902907917,18.311533456651237,0.6826923076923077,0.7026378896882494
2017-07-29,1264.9,2784.8,0.0,0.0,0.0011372502861565,,,,,,,,,1.5418902972169377,8.228300594152131,0.6028708133971292,0.6028708133971292
2017-07-30,1264.9,2745.955417,0.0,0.0,-0.0139487873455903,,,,,,,,,0.0461188109258898,5.001058398994587,0.6028708133971292,0.5536992840095465
2017-07-31,1267.55,2866.431667,1.0,0.0020950272748832,0.0438740735753175,,,,,,,,,1.3476961246055623,22.2532610500985,0.5214285714285715,0.498812351543943
2017-08-01,1270.95,2862.9,1.0,0.0026823399471421,-0.0012320778620534,,,,,,,,,0.4578005555111275,1.6232660354303905,0.42890995260663506,0.458628841607565
2017-08-02,1269.6,2693.633983,1.0,-0.0010621975687478,-0.0591239711481364,,,,,,,,,0.7002328951580807,-6.385714692188202,0.458628841607565,0.458628841607565
2017-08-03,1268.1,2794.117717,1.0,-0.0011814744801512,0.0373041529154185,,,,,,,,,0.0905985391511592,12.405743661205406,0.455188679245283,0.38823529411764707
2017-08-04,1257.7,2790.0,1.0,-0.0082012459585205,-0.001473709205216,,,,,,,,,-0.8759095637713017,-2.791976462363891,0.46254071661237783,0.30985915492957744
2017-08-05,1257.7,3218.115017,0.0,0.0,0.1534462426523297,,,,,,,,,0.0203954840700788,60.69619007310956,0.2997658079625293,0.2997658079625293
2017-08-06,1257.7,3252.562533,0.0,0.0,0.0107042525882472,,,,,,,,,-0.5185319927263805,6.042823562387468,0.2997658079625293,0.2757009345794392
2017-08-07,1258.0,3210.2,1.0,0.0002385306511886,-0.0130243562022855,,,,,,,,,0.0062764861610986,29.85849836885336,5.869565217391305,0.3543123543123543
2017-08-08,1261.8,3457.374333,1.0,0.00302066772655,0.076996552551243,,,,,,,,,0.2011403072260691,38.9918613607374,0.3488372093023256,0.3433874709976798
2017-08-09,1271.05,3357.326317,1.0,0.0073307972737359,-0.0289375712213341,,,,,,,,,1.1490912666499329,3.5987430938702687,0.3433874709976798,0.3433874709976798
2017-08-10,1284.4,3340.28,1.0,0.0105031273356674,-0.0050773488754086,,,,,,,,,1.8990447839402125,24.99926130489831,0.41435185185185186,0.3279445727482679
2017-08-11,1286.1,3632.506667,1.0,0.0013235752102147,0.0874856799429987,,,,,,,,,0.9296994395031531,37.54308101090135,0.3087557603686636,0.26436781609195403
2017-08-12,1286.1,3852.802914,0.0,0.0,0.0606457928904331,,,,,,,,,1.237817660426188,47.03101525185844,0.23853211009174313,0.23853211009174313
2017-08-13,1286.1,3868.52,0.0,0.0,0.0040793900832271,,,,,,,,,0.5766312306633381,23.884165910456545,0.23853211009174313,0.23569794050343248
2017-08-14,1282.3,4282.992,1.0,-0.002954669154809,0.107139681325158,,,,,,,,,0.3221809458667763,85.0477933379322,0.20319634703196346,0.16173120728929385
2017-08-15,1270.3,4217.028329,1.0,-0.0093581845122046,-0.0154013061429954,,,,,,,,,-1.1882910013969052,6.433916636392951,0.13863636363636364,0.18140589569160998
2017-08-16,1272.75,4179.97,1.0,0.0019286782649768,-0.0087877827960399,,,,,,,,,0.50194085177354,49.50289840736991,0.18140589569160998,0.18140589569160998
2017-08-17,1285.15,4328.725717,1.0,0.0097426831663721,0.035587747519719,,,,,,,,,0.8557949075630091,23.522388670688255,0.167420814479638,0.18058690744920994
2017-08-18,1295.8,4130.440067,1.0,0.008286970392561,-0.0458069332555033,,,,,,,,,1.6836204867150144,6.239392685607243,0.20945945945945946,0.17752808988764046
2017-08-19,1295.8,4104.71,0.0,0.0,-0.0062293766723719,,,,,,,,,0.5800445120984108,11.287568267200411,0.1591928251121076,0.1591928251121076
2017-08-20,1295.8,4157.958033,0.0,0.0,0.0129724226559245,,,,,,,,,1.0402780982297912,11.240173513956565,0.1591928251121076,0.15883668903803133
2017-08-21,1292.9,4043.722,1.0,-0.0022379996913102,-0.0274740707081108,,,,,,,,,0.0417422460239862,-7.641397481052877,0.14732142857142858,0.14253897550111358
2017-08-22,1284.2,3986.28,1.0,-0.0067290587052363,-0.0142052297363666,,,,,,,,,-0.4978540085919718,-0.2809214098971893,0.12666666666666668,0.13303769401330376
2017-08-23,1286.65,4174.95,1.0,0.0019078025229715,0.0473298413558504,,,,,,,,,0.3647316048634224,19.22144694827614,0.13303769401330376,0.13303769401330376
2017-08-24,1289.0,4340.316717,1.0,0.0018264485291259,0.0396092688535191,,,,,,,,,-0.0314684665717521,21.535175701348635,0.10398230088495575,0.11479028697571744
2017-08-25,1285.3,4331.77,1.0,-0.0028704422032583,-0.0019691459304165,,,,,,,,,-0.2224546605508521,11.09579894931278,0.10352422907488987,0.12747252747252746
2017-08-26,1285.3,4360.513317,0.0,0.0,0.0066354670261808,,,,,,,,,-0.0473572575754417,17.496779254232138,0.12938596491228072,0.12938596491228072
2017-08-27,1285.3,4354.308333,0.0,0.0,-0.0014229939341795,,,,,,,,,-0.1147668769221468,6.403076174557612,0.12938596491228072,0.08315098468271334
2017-08-28,1285.3,4339.05,0.0,0.0,-0.003504192131816,,,,,,,,,-0.0579011180958843,9.087101534136366,0.08078602620087336,0.054466230936819175
2017-08-29,1318.65,4607.98545,1.0,0.025947249669338,0.0619802606561343,,,,,,,,,4.210456290669114,38.57217091322025,0.05434782608695652,0.049891540130151846
2017-08-30,1308.5,4594.98785,1.0,-0.0076972661434043,-0.0028206686286302,,,,,,,,,-1.2404136415592717,4.947739385500597,0.049891540130151846,0.049891540130151846
2017-08-31,1311.75,4582.52,1.0,0.0024837600305693,-0.0027133586435924,,,,,,,,,2.9590269482104645,22.09774001270665,0.06060606060606061,0.08207343412526998
2017-09-01,1320.4,4911.740017,1.0,0.0065942443300934,0.0718425706816336,,,,,,,,,0.4948271014435903,46.26208711505808,0.09051724137931035,0.08387096774193549
2017-09-02,1320.4,4580.38748,0.0,0.0,-0.0674613346498709,,,,,,,,,1.7221464117266834,-28.12735449578105,0.09656652360515021,0.09656652360515021
2017-09-03,1320.4,4585.57,0.0,0.0,0.0011314588607685,,,,,,,,,0.4944105005883301,28.90051278338433,0.09656652360515021,0.09656652360515021
2017-09-04,1333.1,4344.098317,1.0,0.0096182974856102,-0.0526590332281482,,,,,,,,,2.542674902470651,-47.094300312076655,1.2653061224489797,0.4262295081967213
2017-09-05,1335.55,4488.72014,1.0,0.0018378216187833,0.0332915630463619,,,,,,,,,0.8549496048086525,34.116631609658384,0.09635974304068523,0.10683760683760683
2017-09-06,1337.85,4385.02,1.0,0.001722136947325,-0.0231023848147503,,,,,,,,,1.6976095107084888,-39.69339528187788,0.10683760683760683,0.10683760683760683
2017-09-07,1343.5,4654.6585,1.0,0.0042231939305602,0.0614908255834634,,,,,,,,,1.5003871667242663,51.88330805079693,0.1023454157782516,0.08085106382978724
2017-09-08,1346.25,4310.750183,1.0,0.002046892445106,-0.0738847580332691,,,,,,,,,1.2261102246589817,-63.70359927109138,0.09554140127388536,0.1271186440677966
2017-09-09,1346.25,4312.26,0.0,0.0,0.000350244606137,,,,,,,,,1.1746765442024127,26.24755749683959,0.10570824524312897,0.10570824524312897
2017-09-10,1346.25,4329.955,0.0,0.0,0.0041034167698607,,,,,,,,,0.5761187344916294,-30.944114652111807,0.10570824524312897,0.09282700421940929
2017-09-11,1334.2,4248.090017,1.0,-0.0089507892293407,-0.0189066590761334,,,,,,,,,-0.5845711226327523,-1.3925038744814628,0.07789473684210527,0.09243697478991597
2017-09-12,1326.5,4198.59,1.0,-0.0057712486883526,-0.0116522994573823,,,,,,,,,-0.8509158488186017,-18.586116667471003,0.14465408805031446,0.1192468619246862
2017-09-13,1327.55,3961.271267,1.0,0.0007915567282321,-0.0565234359630257,,,,,,,,,-0.0312447939971747,-38.81929794582078,0.1192468619246862,0.1192468619246862
2017-09-14,1324.55,3319.63,1.0,-0.0022598018907009,-0.1619786234649705,,,,,,,,,-1.1245549607247654,-87.11078052265219,0.11899791231732777,0.11458333333333333
2017-09-15,1322.85,3216.43,1.0,-0.0012834547582198,-0.0310878019538322,,,,,,,,,-0.0598815535173002,-46.65758358078182,0.13097713097713098,0.14522821576763487
2017-09-16,1322.85,3763.62604,0.0,0.0,0.1701252755384076,,,,,,,,,-0.8915333415288273,22.448674693275848,0.10766045548654245,0.10766045548654245
2017-09-17,1322.85,3746.060783,0.0,0.0,-0.0046671100723918,,,,,,,,,0.123816099593256,-38.41133489176974,0.10766045548654245,0.13016528925619836
2017-09-18,1312.1,3678.53,1.0,-0.0081263937710246,-0.0180271455568636,,,,,,,,,-2.09537127287561,11.47023211402592,0.12317327766179541,0.088659793814433
2017-09-19,1309.6,3943.413333,1.0,-0.0019053425805959,0.0720079306135874,,,,,,,,,-0.1345731996060664,3.7495621889090094,0.06378600823045268,0.07186858316221766
2017-09-20,1311.3,3977.561667,1.0,0.0012981062919975,0.0086595878028391,,,,,,,,,-1.2225462328376295,17.720934630019997,0.07186858316221766,0.07186858316221766
2017-09-21,1292.1,3894.48,1.0,-0.0146419583619309,-0.0208875874104706,,,,,,,,,-2.4438886029080606,-13.904537338535532,0.07581967213114754,0.1492842535787321
2017-09-22,1294.8,3637.50255,1.0,0.0020896215463199,-0.0659850480680347,,,,,,,,,-0.5900002963839057,-16.298679690852566,0.12857142857142856,0.1446028513238289
2017-09-23,1294.8,3776.3869,0.0,0.0,0.0381812378385823,,,,,,,,,-1.3980104646878289,3.0598126426361887,0.1483739837398374,0.1483739837398374
2017-09-24,1294.8,3777.62,0.0,0.0,0.0003265290428795,,,,,,,,,-0.5469754645679217,-4.141967599227996,0.1483739837398374,0.06896551724137931
2017-09-25,1293.3,3942.555,1.0,-0.0011584800741427,0.0436610881983894,,,,,,,,,-0.9161514704655644,16.960042698347138,0.06477732793522267,0.07878787878787878
2017-09-26,1300.05,3910.307383,1.0,0.0052192066805845,-0.008179370230726,,,,,,,,,0.3375266127598024,-0.2598718418354906,0.16532258064516128,0.22535211267605634
2017-09-27,1282.55,3881.0,1.0,-0.0134610207299719,-0.0074949051645947,,,,,,,,,-2.6240284894706747,0.5557746588494865,0.22535211267605634,0.22535211267605634
2017-09-28,1283.35,4201.98905,1.0,0.0006237573583875,0.082707820149446,,,,,,,,,0.0590843906133784,47.15404640924322,0.28313253012048195,0.2865731462925852
2017-09-29,1283.1,4193.574667,1.0,-0.0001948026649004,-0.0020024761844632,,,,,,,,,-1.439807638251594,-5.752341650648532,0.272,0.2375249500998004
2017-09-30,1283.1,4164.27,0.0,0.0,-0.0069879921849497,,,,,,,,,-0.2395205588648252,31.03033244115585,0.26095617529880477,0.26095617529880477
2017-10-01,1283.1,4360.722967,0.0,0.0,0.0471758476275551,,,,,,,,,-0.6432427340603653,17.077246067454894,0.26095617529880477,0.2345924453280318
2017-10-02,1273.7,4386.88375,1.0,-0.0073260073260072,0.0059991848136131,,,,,,,,,-1.6288334357756753,27.886542678185208,0.31547619047619047,0.29108910891089107
2017-10-03,1271.25,4394.07,1.0,-0.0019235298735966,0.0016381218216689,,,,,,,,,-0.4871862885054696,7.427711761461637,0.2964426877470356,0.3136094674556213
2017-10-04,1274.25,4225.175,1.0,0.0023598820058997,-0.0384370299062144,,,,,,,,,-0.8923753921905586,0.5289210313202375,0.3136094674556213,0.3136094674556213
2017-10-05,1274.5,4338.852,1.0,0.0001961938395134,0.0269046844213552,,,,,,,,,-0.0476140737223858,14.627389662152837,0.2964426877470356,0.25393700787401574
2017-10-06,1261.8,4318.58,1.0,-0.0099646920360926,-0.0046722036151497,,,,,,,,,-2.4140678741274826,2.693769391358785,0.19842829076620824,0.30392156862745096
2017-10-07,1261.8,4376.191667,0.0,0.0,0.013340419072936,,,,,,,,,0.1361780044437779,11.75533484602272,0.30919765166340507,0.30919765166340507
2017-10-08,1261.8,4602.280883,0.0,0.0,0.0516634629385395,,,,,,,,,-1.6931924219826868,35.659652709763805,0.30919765166340507,0.310546875
2017-10-09,1278.75,4605.66,1.0,0.013433190679981,0.0007342265902286,,,,,,,,,2.3826083927682333,3.767733950576087,0.3079922027290448,0.29518072289156627
2017-10-10,1291.4,4782.28,1.0,0.0098924731182796,0.0383484668863962,,,,,,,,,0.4734716359879627,49.2946495070708,0.245136186770428,0.1766990291262136
2017-10-11,1289.25,4819.485767,1.0,-0.0016648598420319,0.0077799223382989,,,,,,,,,1.3296802655126072,4.113621433999242,0.1766990291262136,0.1766990291262136
2017-10-12,1290.25,4822.17,1.0,0.0007756447547023,0.000556954233246,,,,,,,,,0.3543069116439739,34.716224547350976,0.16532258064516128,0.13372093023255813
2017-10-13,1299.6,5563.806567,1.0,0.0072466576244913,0.1537972669980526,,,,,,,,,2.1166412215599024,94.760430333925,0.14313346228239845,0.18146718146718147
2017-10-14,1299.6,5739.438733,0.0,0.0,0.0315669072756246,,,,,,,,,0.1939612311922616,49.556150165769054,0.23892100192678228,0.23892100192678228
2017-10-15,1299.6,5825.99,0.0,0.0,0.0150800925014421,,,,,,,,,1.3758754541256906,67.14672522674783,0.23892100192678228,0.2326923076923077
2017-10-16,1303.3,5711.205867,1.0,0.0028470298553401,-0.0197020820495744,,,,,,,,,0.5844676178316206,21.94643491794108,0.25349301397205587,0.2648752399232246
2017-10-17,1284.75,5603.71294,1.0,-0.0142331005908079,-0.0188214064600797,,,,,,,,,-1.4693988725169902,23.94039370353784,0.2720306513409962,0.24665391969407266
2017-10-18,1280.2,5594.66,1.0,-0.0035415450476746,-0.0016155252949128,,,,,,,,,-0.2869686981772616,17.857090568008914,0.24665391969407266,0.24665391969407266
2017-10-19,1286.4,5727.6335,1.0,0.0048429932822996,0.0237679322782796,,,,,,,,,-0.0759874452456728,27.39643620099696,0.24618320610687022,0.23047619047619047
2017-10-20,1281.2,5979.45984,1.0,-0.0040422885572139,0.0439669088463849,,,,,,,,,-0.9014816747868082,48.81266032888033,0.19011406844106463,0.2713472485768501
2017-10-21,1281.2,5986.44,0.0,0.0,0.0011673562807972,,,,,,,,,-0.0154483517761292,14.150023131310377,0.2590909090909091,0.2590909090909091
2017-10-22,1281.2,5983.18455,0.0,0.0,-0.0005438039970332,,,,,,,,,-0.6043193194745555,34.84841387186577,0.2590909090909091,0.7941176470588235
2017-10-23,1274.9,5876.079867,1.0,-0.0049172650640024,-0.0179009492528522,,,,,,,,,-0.7914843867628321,-8.392684758112011,0.35795454545454547,0.3440453686200378
2017-10-24,1276.45,5900.59,1.0,0.0012157816299317,0.0041711708408948,,,,,,,,,-0.2298166528270968,28.58578409183326,0.3849056603773585,0.3879472693032015
2017-10-25,1275.0,5669.622533,1.0,-0.001135963022445,-0.0391431139936854,,,,,,,,,-0.64456191690374,-37.61914151190524,0.3879472693032015,0.3879472693032015
2017-10-26,1273.75,5893.138417,1.0,-0.0009803921568627,0.0394234153506741,,,,,,,,,-0.3598838346426873,48.48611127498441,0.39473684210526316,0.39399624765478425
2017-10-27,1266.45,5889.82,1.0,-0.0057311089303238,-0.0005630984316315,,,,,,,,,-1.294264336024625,-24.967985885388828,0.3970037453183521,0.3850467289719626
2017-10-28,1266.45,5776.69695,0.0,0.0,-0.0192065377210169,,,,,,,,,-0.3058426548680302,16.57919173699986,0.33955223880597013,0.33955223880597013
2017-10-29,1266.45,6155.43402,0.0,0.0,0.0655629113450377,,,,,,,,,-0.7490717121922899,32.34119287106728,0.33955223880597013,0.3687150837988827
2017-10-30,1272.0,6136.49,1.0,0.0043823285562003,-0.0030776091398994,,,,,,,,,0.4313519638204184,9.348959596189388,0.4052044609665427,0.840531561461794
2017-10-31,1270.15,6388.645167,1.0,-0.0014544025157231,0.0410911069683157,,,,,,,,,-0.6138063739615234,51.57996036073985,0.5120593692022264,0.5037037037037037
2017-11-01,1277.05,6665.306683,1.0,0.0054324292406407,0.0433051936315185,,,,,,,,,1.0452817813668958,43.55568592895179,0.5037037037037037,0.5037037037037037
2017-11-02,1279.2,6751.98,1.0,0.0016835675971967,0.0130036502627946,,,,,,,,,0.0200968358810627,42.605899620809055,0.5037037037037037,0.5037037037037037
2017-11-03,1267.2,7197.72006,1.0,-0.0093808630393996,0.0660161996925346,,,,,,,,,-0.998560450546634,86.4902373393943,0.5037037037037037,0.5693160813308688
2017-11-04,1267.2,7437.543317,0.0,0.0,0.0333193365400209,,,,,,,,,0.1069640264796731,57.7467002317951,0.6383763837638377,0.6383763837638377
2017-11-05,1267.2,7365.99,0.0,0.0,-0.0096205580189967,,,,,,,,,-0.7246563482413535,46.89841578700453,0.6383763837638377,0.6383763837638377
2017-11-06,1270.9,6989.071667,1.0,0.0029198232323232,-0.051170084808695,,,,,,,,,0.6186314506953465,-11.997155841201334,0.6383763837638377,0.6666666666666666
2017-11-07,1275.6,7092.127233,1.0,0.0036981666535524,0.0147452438478479,,,,,,,,,0.0782522271502443,42.64455560284921,0.7205882352941176,0.6422018348623854
2017-11-08,1284.0,7128.64,1.0,0.006585136406397,0.0051483519401773,,,,,,,,,1.5340834883419203,-1.8534942176706863,0.6422018348623854,0.6422018348623854
2017-11-09,1284.8,7158.03706,1.0,0.0006230529595015,0.0041237964043631,,,,,,,,,0.1203663210665695,29.7392486290571,0.7344322344322345,0.70018281535649
2017-11-10,1284.3,6719.39785,1.0,-0.0003891656288916,-0.0612792594287014,,,,,,,,,0.943229304074208,-55.58936049134218,0.7098540145985401,0.7304189435336976
2017-11-11,1284.3,6569.22,0.0,0.0,-0.0223498970223946,,,,,,,,,0.0571569001552916,-3.4180241350810547,0.7090909090909091,0.7090909090909091
2017-11-12,1284.3,5716.301583,0.0,0.0,-0.1298355690629937,,,,,,,,,0.6180669498249785,-141.32205092219516,0.7090909090909091,0.7368421052631579
2017-11-13,1277.95,6550.227533,1.0,-0.004944327649303,0.1458855761704481,,,,,,,,,-0.7838486336449506,97.9421930840134,0.7445652173913043,0.7341772151898734
2017-11-14,1274.6,6493.63,1.0,-0.0026213858132165,-0.0086405445787741,,,,,,,,,-0.0483037753137978,-87.76016251756073,0.7184115523465704,1.606060606060606
2017-11-15,1282.2,7301.42992,1.0,0.0059626549505728,0.1243988216144128,,,,,,,,,0.4796902314791822,154.72568480401765,1.606060606060606,1.606060606060606
2017-11-16,1280.0,7815.0307,1.0,-0.0017158009670878,0.0703424925839732,,,,,,,,,-0.2990012158616508,23.983527085307852,0.6306306306306306,2.442176870748299
2017-11-17,1284.35,7868.77,1.0,0.0033984374999999,0.0068764029295496,,,,,,,,,0.8390069225362282,92.21754366382902,0.6312949640287769,0.6642728904847397
2017-11-18,1284.35,7817.140383,0.0,0.0,-0.0065613325843811,,,,,,,,,-0.1493304321787434,22.815588850071208,0.7455197132616488,0.7455197132616488
2017-11-19,1284.35,8007.654067,0.0,0.0,0.0243712757691178,,,,,,,,,0.4898410738643548,69.06361385838113,0.7455197132616488,0.776386404293381
2017-11-20,1286.2,8049.72,1.0,0.0014404173317243,0.0052532155670105,,,,,,,,,0.1911304682406296,34.81957685808709,0.7946428571428571,0.8057040998217468
2017-11-21,1283.3,8059.8,1.0,-0.0022547037785726,0.0012522174684336,,,,,,,,,-0.1027572302017887,30.9079434937662,0.8772241992882562,0.8419182948490231
2017-11-22,1286.95,8268.035,1.0,0.0028442297202525,0.0258362490384376,,,,,,,,,0.6238502718671697,63.18961406661265,0.8419182948490231,0.8419182948490231
2017-11-23,1290.35,8236.72,1.0,0.0026419052799252,-0.0037874779194815,,,,,,,,,0.3480262986009563,2.5815806580151275,0.8138297872340425,0.8247787610619469
2017-11-24,1290.5,8250.978333,1.0,0.00011624752974,0.0017310692848609,,,,,,,,,0.4460282244746025,54.760061702967846,1.2672176308539944,0.7968197879858657
2017-11-25,1290.5,8707.407267,0.0,0.0,0.0553181593235437,,,,,,,,,0.1973016629305561,48.088408711328384,93.8,93.8
2017-11-26,1290.5,8768.8,0.0,0.0,0.0070506329975708,,,,,,,,,0.3092089489126834,55.69282937076571,93.8,0.781305114638448
2017-11-27,1294.9,9718.29505,1.0,0.0034095311894615,0.1082810703859138,,,,,,,,,0.6657078808653552,139.7067596891435,0.7985865724381626,0.8151408450704225
2017-11-28,1291.85,9952.50882,1.0,-0.0023553942389375,0.0241002942177597,,,,,,,,,-0.1550519973748692,80.73755687888547,0.804920913884007,0.8350877192982457
2017-11-29,1283.85,9919.0,1.0,-0.0061926694275651,-0.0033668716708556,,,,,,,,,-0.6436573089865476,70.64123795241028,0.8350877192982457,0.8350877192982457
2017-11-30,1280.2,10147.372,1.0,-0.0028430112552088,0.0230236919044257,,,,,,,,,-0.5423446353249233,94.97079022076684,0.8949211908931699,0.9405594405594405
2017-12-01,1275.5,10883.912,1.0,-0.0036713013591626,0.0725843104993096,,,,,,,,,-1.0439360878347657,126.24223948215295,0.9738219895287958,0.9181184668989547
2017-12-02,1275.5,10879.88,0.0,0.0,-0.0003704550349176,,,,,,,,,-0.3324772952454538,75.28226934861073,0.9078260869565218,0.9078260869565218
2017-12-03,1275.5,11332.622,0.0,0.0,0.0416127751409023,,,,,,,,,-0.6787884324380684,123.6780457423074,0.9078260869565218,0.9131944444444444
2017-12-04,1273.45,11584.83,1.0,-0.0016072128577028,0.0222550438901077,,,,,,,,,-0.4669879546934936,96.62090209629356,0.8838821490467937,2.0120967741935485
2017-12-05,1266.3,11591.22,1.0,-0.0056146688130669,0.0005515834069208,,,,,,,,,-1.3591652987843048,64.70362063725543,1.3519553072625698,0.7958477508650519
2017-12-06,1263.7,13540.98,1.0,-0.0020532259338228,0.1682100762473665,,,,,,,,,-0.6448369626950097,325.571588343337,0.7958477508650519,0.7958477508650519
2017-12-07,1255.0,16501.97167,1.0,-0.0068845453826066,0.2186689345970527,,,,,,,,,-1.970111606468436,411.8982144965562,0.6614853195164075,0.6396551724137931
2017-12-08,1250.65,16860.88,1.0,-0.0034661354581672,0.0217494210496364,,,,,,,,,-1.011381747867247,270.3671832455782,0.6626506024096386,1.6367521367521367
2017-12-09,1250.65,15142.83415,0.0,0.0,-0.1018953844639188,,,,,,,,,-1.2256624587477347,28.99045060705498,0.7371134020618557,0.7371134020618557
2017-12-10,1250.65,14869.805,0.0,0.0,-0.0180302542638625,,,,,,,,,-0.6847923064774335,147.32091291333631,0.7371134020618557,0.7513611615245009
2017-12-11,1247.15,15068.95,1.0,-0.0027985447567265,0.0133925764325759,,,,,,,,,-1.1922658486551256,35.20840231660236,0.7375643224699828,0.7705479452054794
2017-12-12,1240.9,17276.39333,1.0,-0.0050114260513971,0.1464895251493964,,,,,,,,,-1.287975500812692,384.54012724112863,0.7299145299145299,1.0962962962962963
2017-12-13,1242.65,16808.36667,1.0,0.0014102667418808,-0.0270905304747423,,,,,,,,,-0.5076793289412507,-37.12602108849978,1.0962962962962963,1.0962962962962963
2017-12-14,1251.0,16252.31,1.0,0.0067195107230514,-0.0330821358741812,,,,,,,,,0.2185138286316856,171.31893460092238,0.7662116040955631,0.7751277683134583
2017-12-15,1254.6,17771.9,1.0,0.0028776978417265,0.093499939393231,,,,,,,,,0.1835870452129597,173.92264500545207,0.7568027210884354,1.844
2017-12-16,1254.6,19498.68333,0.0,0.0,0.0971636870565329,,,,,,,,,0.1014012138451931,330.66378607075603,1.8605577689243027,1.8605577689243027
2017-12-17,1254.6,19279.9,0.0,0.0,-0.0112204155684392,,,,,,,,,0.1548188729327506,88.7215458207254,1.8605577689243027,0.8421052631578947
2017-12-18,1260.6,18961.85667,1.0,0.0047824007651841,-0.0164961089009797,,,,,,,,,0.7946919108379547,163.95189424079263,0.8254237288135593,0.7817258883248731
2017-12-19,1260.35,17737.11167,1.0,-0.0001983182611454,-0.0645899302644608,,,,,,,,,0.1231397953927739,-92.768816135894,0.7179054054054054,0.718381112984823
2017-12-20,1264.55,17382.94,1.0,0.0033324076645376,-0.0199678322259781,,,,,,,,,0.9854794108539692,48.23841876959273,0.718381112984823,0.718381112984823
2017-12-21,1264.55,16047.51,1.0,0.0,-0.0768241735862862,,,,,,,,,0.1542950537191387,-218.6154559517397,2.375,0.6750841750841751
2017-12-22,1264.55,15190.945,0.0,0.0,-0.0533768167148673,,,,,,,,,0.5521737877878508,-94.8178061568426,0.7408088235294118,0.6184873949579832
2017-12-23,1264.55,13776.61,0.0,0.0,-0.0931038194134729,,,,,,,,,0.1787745098363018,-306.0849940308599,11.617647058823529,11.617647058823529
2017-12-24,1264.55,13949.175,0.0,0.0,0.0125259407067485,,,,,,,,,0.27310807471126,-58.110940161157714,11.617647058823529,0.738255033557047
2017-12-25,1264.55,14119.02833,0.0,0.0,0.0121765860705023,,,,,,,,,0.1939856527390588,-153.35225942674674,0.7504187604690117,0.7625418060200669
2017-12-26,1264.55,13740.94,0.0,0.0,-0.0267786366854041,,,,,,,,,0.0966847432482467,-106.20892037110298,0.7328881469115192,0.7033333333333334
2017-12-27,1279.4,15589.32167,1.0,0.0117433078960896,0.1345163918916754,,,,,,,,,2.0956015622219013,157.2279358369567,0.7033333333333334,0.7033333333333334
2017-12-28,1291.0,14380.58167,1.0,0.0090667500390807,-0.0775364076505068,,,,,,,,,1.5217652832465376,-234.67187361840865,0.6422628951747088,0.5664451827242525
2017-12-29,1291.0,14214.01,0.0,0.0,-0.011583096833106,,,,,,,,,1.3908981100327225,85.72380768736525,0.5638474295190713,0.5629139072847682
2017-12-30,1291.0,13215.574,0.0,0.0,-0.0702430911473961,,,,,,,,,0.9265038763428493,-282.3051851346331,0.5629139072847682,0.5629139072847682
2017-12-31,1291.0,14165.575,0.0,0.0,0.0718849593668803,,,,,,,,,0.9352682592573984,175.51837197462828,0.5629139072847682,0.5629139072847682
2018-01-01,1291.0,13796.0,0.0,0.0,-0.0260896574971365,,,,,,,,,0.5502103049073952,-221.8395448361596,0.5190082644628099,11.962962962962964
2018-01-02,1312.05,15005.85667,1.0,0.0163051897753678,0.0876961923746012,,,,,,,,,3.3257259580390723,257.26359084339106,0.594059405940594,1.6493506493506493
2018-01-03,1314.9,15053.26167,1.0,0.0021721733165657,0.0031590998796339,,,,,,,,,0.7527582165985507,-120.28619722471784,1.6493506493506493,1.6493506493506493
2018-01-04,1314.5,15039.24,1.0,-0.0003042056430147,-0.0009314705548462,,,,,,,,,2.03496228443224,145.29743343264386,0.5831960461285008,1.6355555555555557
2018-01-05,1317.15,17174.12,1.0,0.002015975656143,0.1419539817171612,,,,,,,,,0.8709246676215088,214.41951960144135,0.6517241379310345,1.4814814814814814
2018-01-06,1317.15,17319.198,0.0,0.0,0.0084474779493797,,,,,,,,,1.2539883634582196,99.32314417281144,0.5723684210526315,0.5723684210526315
2018-01-07,1317.15,17155.95,0.0,0.0,-0.0094258406191787,,,,,,,,,0.6088282164549668,128.18275677122347,0.5723684210526315,0.5723684210526315
2018-01-08,1319.95,15265.90667,1.0,0.0021258019208138,-0.1101683864781606,,,,,,,,,1.1066924476583466,-189.2928261799332,1.3345588235294117,0.6403940886699507
2018-01-09,1311.0,14714.25333,1.0,-0.006780559869692,-0.0361362971702224,,,,,,,,,-0.6886634250636661,15.9067659597888,1.7678571428571428,0.659016393442623
2018-01-10,1319.75,14437.42,1.0,0.0066742944317315,-0.0188139570382127,,,,,,,,,1.727361558691058,-160.91158968508284,0.659016393442623,0.659016393442623
2018-01-11,1323.05,13296.794,1.0,0.0025004735745405,-0.0790048360441131,,,,,,,,,0.115783749972266,-133.05618017203915,0.7250409165302782,0.7352941176470589
2018-01-12,1326.8,13912.882,1.0,0.0028343600015116,0.0463335748451844,,,,,,,,,1.4511091565814098,-29.68651019386266,0.7389885807504079,0.6840390879478827
