,Date,USD (PM),Value,able_trade_gold,gold_growth_rate,bit_growth_rate,gip,bip,gir,bir,C,G,B,total property,gold_macd,bit_macd,gold_quantile,bit_quantile,gold_dif,bit_dif,gold_dea,bit_dea,gold_ma5,bit_ma5,gold_ma15,bit_ma15,gold_ma5_bias,gold_ma15_bias,bit_ma5_bias,bit_ma15_bias,gold_rsi_15,bit_rsi_5
535,2018-02-28,1317.85,10370.165,1.0,-0.5958891193664,0.49135322972327,,,,,,,,,-4.32076364029737,212.56519913524264,99.85163204747775,99.85163204747775,-1.537660689221184,46.266392803530834,0.6227211309275014,-60.0162067640905,1326.6,10181.224332599999,1336.75,10373.860222866668,-0.6595808834614805,-1.4138769403403846,1.8557755062425958,-0.0356205191440854,44.97712973158847,59.617230468121896
536,2018-03-01,1307.75,11009.38167,1.0,-0.76639981788518,6.16399710129973,,,,,,,,,-6.121904299219181,267.69961977306536,98.96296296296296,99.2603550295858,-3.2034690560844865,107.29605559407536,-0.1425169064748961,-26.553754292457324,1322.56,10348.840666600001,1334.85,10485.510112,-1.1197979675780263,-2.0301906581263744,6.382753630866493,4.996147563678977,30.206060320346502,72.99933896698828
537,2018-03-02,1322.3,10931.12,1.0,1.1125979736188,-0.71086344670254,,,,,,,,,-5.070211415047288,278.7187672031777,99.11373707533237,98.96755162241888,-3.3113990408794507,147.64547520952874,-0.7762933333558071,8.286091607939888,1321.43,10595.746,1332.84,10582.808778666666,0.06583776666186561,-0.7907925932595034,3.1651759111628537,3.2912927807547434,28.891856412737376,93.0943265425374
538,2018-03-03,1322.3,11326.94833,0.0,0.0,3.62111412188319,,,,,,,,,-4.131087193143757,321.3850501541615,99.11634756995582,99.11634756995582,-3.3582228290706557,209.15174795429084,-1.2926792324987768,48.45922287721008,1319.1899999999998,10791.414999999999,1330.8533333333332,10662.794555999999,0.23575072582418968,-0.6426954134690488,4.962586741405091,6.228702714958324,29.033690670943628,91.1927903856986
539,2018-03-04,1322.3,11430.18167,0.0,0.0,0.91139587638606,,,,,,,,,-3.302333688128113,343.5725485358282,99.11634756995582,99.11634756995582,-3.356637787578848,263.1920657121027,-1.705470943514791,91.4057914441886,1318.4999999999998,11013.559334000001,1328.8666666666666,10702.007222666667,0.28820629503224743,-0.4941554206592038,3.782812834301824,6.804092280848698,29.033690670943628,94.02571687447119
540,2018-03-05,1320.4,11516.83,1.0,-0.14368902669589,0.75806607892698,,,,,,,,,-2.821183474442851,348.8613316402867,100.0,100.0,-3.468710615041573,309.4441237193678,-2.058118877820148,135.01345789922442,1319.01,11242.892334,1326.7533333333333,10730.740556,0.10538206685317776,-0.47886318984186255,2.436540863880515,7.325584286542685,28.26330980134199,94.1566959854929
541,2018-03-06,1331.4,10763.19833,1.0,0.8330808845804301,-6.543742245044861,,,,,,,,,-0.9302011845323506,235.2365419942585,100.0,99.56076134699853,-2.6394946181528667,282.036296645636,-2.1743940258866914,164.41802564850673,1323.74,11193.655666,1325.74,10707.556111333333,0.5786634837657003,0.4269313741759381,-3.845547414036394,0.5196537668177321,40.46193962375139,42.17217553828815
542,2018-03-07,1329.4,10118.058,1.0,-0.15021781583295,-5.99394631799931,,,,,,,,,0.0881689788334707,66.34660398009623,99.56076134699853,99.56076134699853,-2.119288414115772,205.88465313606685,-2.1633729035325078,172.71135114601873,1325.16,11031.043266,1325.0433333333335,10622.733866666667,0.31996136315614787,0.328794278426107,-8.276508794177362,-4.75090379747064,43.04892745450368,29.67521620278625
543,2018-03-08,1321.0,9920.46,1.0,-0.63186399879645,-1.9529241678590998,,,,,,,,,-0.3108489319569072,-71.35797415005999,99.41520467836256,99.85401459854015,-2.3576534860055745,128.11261730223123,-2.202229020027121,163.79160437726122,1324.9,10749.745599999998,1324.41,10534.365866666665,-0.29436183862933735,-0.2574731389826475,-7.714467214926457,-5.8276489960275235,43.57250296024998,10.33078118591248
544,2018-03-09,1320.6,9089.278333,1.0,-0.03028009084027,-8.37845893234788,,,,,,,,,-0.55554994135227,-263.0024909987392,100.0,99.2721979621543,-2.54944773337229,-0.5849524969507911,-2.271672762696155,130.9162930024188,1324.56,10281.5649326,1323.8933333333334,10478.246311066669,-0.29896720420366285,-0.24876122950490884,-11.596353351031114,-13.255729411511359,44.65343683094639,3.2084549859533498
545,2018-03-10,1320.6,8746.002,0.0,0.0,-3.7767171432486903,,,,,,,,,-0.6383801335600552,-415.53580115814,98.83720930232558,98.83720930232558,-2.6706603461711893,-128.79358272141872,-2.3514702793911617,78.9743178576513,1324.6,9727.399332600002,1323.4033333333332,10383.838666399999,-0.30197795560924057,-0.2118275859463317,-10.089000143244734,-15.7729402297024,44.90891745932322,0.0
546,2018-03-11,1320.6,8777.37,0.0,0.0,0.35865530330315,,,,,,,,,-0.6139557405116474,-486.79397417251806,98.83720930232558,98.25834542815676,-2.735192617210941,-225.2719160001725,-2.428214746955118,18.125071086086542,1322.44,9330.2336666,1322.9133333333334,10290.909999733332,-0.13913674722483782,-0.1748665823410077,-5.9255071883045956,-14.707542868148218,44.90891745932322,1.7528983398213929
547,2018-03-12,1319.15,9182.843333,1.0,-0.10979857640465,4.61953105543004,,,,,,,,,-0.7072585140826995,-454.5164359244791,97.10144927536231,96.52677279305357,-2.870251318256805,-265.94770136671286,-2.516622061215456,-38.689483404473336,1320.3899999999999,9143.190733200001,1322.3266666666666,10256.659999733334,-0.09391164731630669,-0.2402331244422588,0.4336844867078675,-10.469457569630386,43.99118108517446,26.082529632360647
548,2018-03-13,1322.75,9154.7,1.0,0.27290300572337,-0.30647732929147997,,,,,,,,,-0.2232889195947827,-413.34563190463086,98.41040462427746,97.25829725829725,-2.6561776359621945,-297.0305033448676,-2.544533176164803,-90.3576873925522,1320.74,8990.038733200001,1321.61,10177.0664444,0.15218741008828315,0.08625842722135124,1.8315968561059657,-10.045787260852196,42.437362150461816,28.54490881915942
549,2018-03-14,1323.55,9153.54,1.0,0.06048006048005,-0.012671086982639999,,,,,,,,,0.2402633289388154,-364.3728179139638,97.25829725829725,97.25829725829725,-2.394368595578044,-318.0906985887796,-2.5145002600474515,-135.90428963179767,1321.33,9002.891066600001,1321.4633333333334,10099.3384444,0.16801253282677509,0.15790575599271928,1.6733395115586278,-9.36495444337185,48.41650546296978,54.86177953993876
550,2018-03-15,1318.75,8358.121667,1.0,-0.36266102527293,-8.6897346054095,,,,,,,,,-0.0485872377584044,-413.62203425924406,96.54178674351584,97.12230215827337,-2.544867283646454,-394.4180610438252,-2.520573664767252,-187.6070439142032,1320.9599999999998,8925.314999999999,1321.5233333333335,9965.2022222,-0.16730256782944292,-0.209858824538364,-6.354883082557863,-16.126923662620946,50.94045701985331,35.59134671701216
551,2018-03-16,1310.1,8530.402,1.0,-0.6559241706161201,2.06123265326714,,,,,,,,,-1.285172559821791,-397.3979264704728,97.41379310344827,96.70014347202296,-3.323806514655871,-435.9807479582487,-2.681220234744976,-237.2817847230123,1318.8600000000001,8875.921400000001,1321.68,9799.936910866667,-0.6642099995450781,-0.8761576175776401,-3.8927721915158124,-12.954521262876113,52.2301749777466,42.58071468085268
552,2018-03-17,1310.1,8297.89,0.0,0.0,-2.72568631583834,,,,,,,,,-1.9439810676592657,-391.7469538698589,96.70487106017191,96.70487106017191,-3.896208402032016,-482.1236308916741,-2.9242178682023834,-286.25015395674467,1317.05,8698.9307334,1320.8666666666666,9624.3882442,-0.5276944686989898,-0.8151213849492747,-4.610230218987538,-13.782675953449774,35.8812769786765,14.941013611556198
553,2018-03-18,1310.1,8171.415,0.0,0.0,-1.52418265366255,,,,,,,,,-2.2016837050459914,-378.59231310443874,96.70487106017191,98.71244635193132,-4.300270183856128,-522.8703496470189,-3.199428331333132,-333.5741930947995,1314.52,8502.2737334,1320.0533333333333,9414.019355533332,-0.33624440860542804,-0.7540099389923672,-3.8914147412152467,-13.199509248968763,35.8812769786765,13.729188057115552
554,2018-03-19,1312.4,8412.033333,1.0,0.17555911762462,2.94463483986554,,,,,,,,,-1.895892419381207,-313.7071402163408,98.57142857142858,99.14407988587732,-4.384361093446387,-529.6411557300125,-3.4364148837557837,-372.7875856218421,1312.2899999999997,8353.972399999999,1319.3933333333332,9212.8094664,0.008382293547947079,-0.5300415847687406,0.6950098733867096,-8.69198626456466,39.16648496401229,27.894879293790325
555,2018-03-20,1311.0,8605.64,1.0,-0.10667479427004,2.3015442204739003,,,,,,,,,-1.7208737338573048,-225.0850073247732,97.57834757834758,94.87908961593172,-4.511960967416599,-513.4657151998254,-3.651524100487946,-400.9232115374388,1310.7399999999998,8403.476066599998,1318.7666666666667,9018.730133066669,0.019836123106048365,-0.5889341050981967,2.4057179647778244,-4.580358065622758,39.59420041655307,63.22777748477937
556,2018-03-21,1321.35,8947.753333,1.0,0.78947368421051,3.9754548528639395,,,,,,,,,-0.1333582302634806,-106.7630151790147,94.87908961593172,94.87908961593172,-3.7348729944026218,-467.6500960243229,-3.6681938792708815,-414.2685884348156,1312.99,8486.9463332,1318.0966666666668,8897.700466600001,0.6367146741406942,0.24682054174072482,5.4295971920710135,0.5625371025680937,38.80691510483817,68.45289641026473
557,2018-03-22,1329.15,8690.408333,1.0,0.59030536950847,-2.87608509558363,,,,,,,,,1.9310965932543132,-52.29708720937515,94.74431818181817,94.6099290780142,-2.461258508486935,-446.954267940675,-3.426806805114092,-420.8057243359874,1316.8,8565.4499998,1318.0799999999997,8802.523822133335,0.9378797083839715,0.8398579752367378,1.4588647788839808,-1.2736743620213642,49.88798746499571,67.69711117959353
558,2018-03-23,1346.6,8725.37,1.0,1.31286912688558,0.40230177524848004,,,,,,,,,5.413545161376343,-3.282244259735762,95.04249291784703,98.3026874115983,-0.0433410792538779,-422.8571269983222,-2.7501136599420493,-421.2160048684543,1324.1,8676.2409998,1319.7866666666666,8722.851155466667,1.6992674269315007,2.0316414774104863,0.5662475281764651,0.028876390166932355,71.67318640572988,76.99135749232636
559,2018-03-24,1346.6,8662.378333,0.0,0.0,-0.72193691499615,,,,,,,,,7.362633997391306,27.251700164362774,95.76271186440678,95.76271186440678,1.851532588427517,-404.1836922657276,-1.829784410268136,-417.809542347909,1330.94,8726.3099998,1321.52,8694.391155466667,1.1766120185733282,1.8978146376899274,-0.732631167142406,-0.36820085379454837,72.16235528722842,64.9906686801146
560,2018-03-25,1346.6,8617.296667,0.0,0.0,-0.52043058230622,,,,,,,,,8.231687269747006,46.82537231394235,95.76271186440678,95.90973201692525,3.315020133323742,-388.543684651695,-0.8008235015497607,-411.9563708086662,1338.06,8728.6413332,1323.2533333333336,8685.810799933333,0.6382374482459654,1.7643383982910565,-1.2756242575404206,-0.7888052654089435,72.16235528722842,51.52599840988819
561,2018-03-26,1352.4,8457.96,1.0,0.43071439180158,-1.84903309189971,,,,,,,,,9.099761185886386,43.81357491766687,97.1830985915493,97.46835443037975,4.886527239629231,-384.5728864851244,0.3366466466860377,-406.4796739439578,1344.27,8630.682666600002,1325.3733333333332,8664.516799933333,0.6047892164520602,2.039173867991927,-2.0012630897486736,-2.383939055146429,74.62571653981672,6.315780201029197
562,2018-03-27,1341.45,7876.195,1.0,-0.80967169476486,-6.87831344674128,,,,,,,,,7.763083457087346,-27.21311252513715,94.38202247191012,93.68863955119214,5.1885738073656285,-423.4878692721686,1.3070320788219558,-409.8813130096,1346.73,8467.84,1326.8600000000001,8577.406911066668,-0.39206076941925794,1.0995885021780683,-6.986964798579099,-8.175103715342647,65.24430558366166,3.8787231197081247
563,2018-03-28,1332.45,7960.38,1.0,-0.67091580006709,1.06885367871161,,,,,,,,,5.345776217056878,-52.08610843309498,93.68863955119214,93.68863955119214,4.648142214482505,-442.43513078028445,1.9752541059540656,-416.39207656373696,1343.9,8314.842,1327.506666666667,8497.785577733333,-0.8519979165116486,0.37237728875183224,-4.263003434100136,-6.324066108957751,56.31620101499728,9.682901861376306
564,2018-03-29,1323.85,7950.61,1.0,-0.64542759578221,-0.12273283436218001,,,,,,,,,2.4167406003088656,-58.60024351735001,93.97759103641457,93.70629370629372,3.4857169811471067,-453.0172287620808,2.277346680992674,-423.7171070034058,1339.35,8172.4883334,1327.5266666666664,8417.5902444,-1.1572777839997015,-0.2769561440071391,-2.7149421858849196,-5.5476713743659625,50.36370364833835,10.238686151599383
565,2018-03-30,1323.85,6882.531667,0.0,0.0,-13.433916806383401,,,,,,,,,0.4126640148711509,-188.20988759539864,93.43575418994412,94.28172942817295,2.535261690287143,-541.34828675053,2.328929682851568,-447.2433429528306,1334.8,7825.5353334,1327.8666666666666,8319.217577733334,-0.8203476176206208,-0.30249020986042663,-12.050340663279433,-17.269483545888644,53.315598094336536,4.576973196874977
566,2018-03-31,1323.85,6935.48,0.0,0.0,0.76931477487961,,,,,,,,,-0.9075497077504702,-244.66748603447832,93.73259052924791,93.73259052924791,1.7617111155075236,-600.1605217243796,2.2154859693827587,-477.8267787071404,1329.0900000000001,7521.039333399999,1328.7833333333333,8212.8894444,-0.3942547156325182,-0.3712669484616299,-7.785617219146874,-15.55371532817854,59.63762359943857,8.252851424152492
567,2018-04-01,1323.85,6937.56,0.0,0.0,0.02999071441343,,,,,,,,,-1.7278551623322365,-258.25014851264643,93.73259052924791,94.01947148817804,1.1355764929251109,-639.2331215275444,1.999504074091229,-510.1080472712212,1325.57,7333.3123334,1329.7,8122.200777733333,-0.12975550140694397,-0.43994886064526856,-5.396638182142095,-14.585219082258773,59.63762359943857,12.111392699693464
568,2018-04-02,1323.85,7035.848333,0.0,0.0,1.41675651093467,,,,,,,,,-2.1878879004951752,-231.3794197138673,93.19444444444443,94.31345353675452,0.6320741362817444,-654.7201845923883,1.726018086529332,-539.0304747354546,1323.85,7148.406,1330.6166666666666,8046.496333266667,0.0,-0.5085361423901188,-1.5745841380581913,-12.560100177866731,59.63762359943857,14.049974732759162
569,2018-04-03,1333.45,7410.435,1.0,0.72515768402765,5.3239730203263305,,,,,,,,,-1.1677072189587236,-144.76910809457218,94.5983379501385,97.78699861687411,0.9962010746801298,-629.5111672945623,1.5800546841594916,-557.1266132472762,1325.77,7040.370999999999,1332.02,7979.723111066666,0.5792859998340635,0.10735574540923287,5.256313907321096,-7.134183769824664,63.285434428347095,35.94952006550411
570,2018-04-04,1337.3,7426.48,1.0,0.28872473658554,0.21651900327037,,,,,,,,,-0.004478692496626,-70.68806402059022,97.78699861687411,97.78699861687411,1.5772555013491,-601.3066532601451,1.579494847597413,-565.96262124985,1328.4599999999998,7149.160666599999,1333.7733333333335,7901.112444400001,0.6654321545247992,0.2644127437945289,3.879047434135906,-6.007159722633767,66.05577507200053,100.0
571,2018-04-05,1327.7,6826.51,1.0,-0.71786435354818,-8.07879372192477,,,,,,,,,-0.5292538584819511,-86.80773681188816,93.646408839779,92.6896551724138,1.2487111860461937,-620.2174567572802,1.5133381152871692,-576.8135883513361,1329.23,7127.366666600001,1334.1966666666665,7759.6962222,-0.11510423327791072,-0.48693470977540365,-4.221147594522727,-12.026066426804352,54.06912376642593,46.377432350338985
572,2018-04-06,1331.2,6603.876667,1.0,0.26361376817052,-3.26130530827611,,,,,,,,,-0.4112983868542641,-110.25911005889202,93.52617079889808,97.52407152682257,1.256276623503254,-645.7255321381435,1.461925816930386,-590.5959771086975,1330.7,7060.63,1334.3333333333333,7620.594111133334,0.037574209062899225,-0.2348238820884246,-6.469016688312512,-13.341708393154763,51.51066920269329,38.023262715637095
573,2018-04-07,1331.2,6634.68,0.0,0.0,0.46644319016321995,,,,,,,,,-0.342461438570008,-104.47771666106246,97.25274725274724,97.25274725274724,1.2478874178241313,-655.8945500218615,1.4191181371091353,-603.6556916913303,1332.1699999999998,6980.3963334,1333.3066666666666,7481.214777799999,-0.07281352980473964,-0.15800316006319398,-4.952674846638812,-11.315472191923076,37.52585232933731,34.62802418719601
574,2018-04-08,1331.2,7017.656667,0.0,0.0,5.77234571976342,,,,,,,,,-0.3072390368187334,-35.48897693881054,97.25274725274724,97.39368998628258,1.2270937390974268,-625.8363022780868,1.3807132575067935,-608.0918138086815,1331.72,6901.8406668,1332.28,7371.566666733333,-0.039047247169073214,-0.08106404059206228,1.6780451156618466,-4.8010147060118165,37.52585232933731,36.27513511621005
575,2018-04-09,1331.95,6699.273333,1.0,0.056340144230759996,-4.536889578784519,,,,,,,,,-0.1985052424740541,-19.93702776574537,92.32876712328768,91.92886456908343,1.2566474809605097,-620.5524561622724,1.3559001021975368,-610.5839422793997,1330.65,6756.3993334,1331.3033333333333,7243.698444466666,0.09769661443655014,0.04857395384473566,-0.8455095322385613,-7.515844504578219,38.28962705552335,28.209674765409513
576,2018-04-10,1338.95,6784.41,1.0,0.52554525320019,1.27083435423696,,,,,,,,,0.7487772947430376,12.855365513888046,91.39344262295081,90.85948158253751,1.823885911411935,-602.5493388332197,1.4494972640404162,-608.9770215901638,1332.9,6747.9793334000005,1330.4066666666665,7132.128444466667,0.4538975166929218,0.6421595401907328,0.5398751952259396,-4.8753811316513564,39.53388030571667,49.05743712119434
577,2018-04-11,1350.75,6926.266667,1.0,0.88128757608573,2.09092120022227,,,,,,,,,2.7829307804256143,61.944879519133565,90.85948158253751,90.85948158253751,3.1888290018064254,-570.2614718907053,1.7973636115936182,-601.233911650272,1336.81,6812.4573334,1331.0266666666669,7068.799888933334,1.0427809486763306,1.4818135374197206,1.6706061855538927,-2.016370871616823,57.397692400951385,67.90867731067341
578,2018-04-12,1341.35,7847.845,1.0,-0.69590967980752,13.305556619568721,,,,,,,,,2.679468425371816,218.05460502045503,90.73569482288828,90.61224489795919,3.472031377451003,-464.9497835124876,2.1322971647650952,-573.9770860227151,1338.8400000000001,7055.0903334,1331.62,7061.2975556,0.18747572525468043,0.7306889352818385,11.23663382234759,11.13885143922627,57.098811226106726,83.18209702929302
579,2018-04-13,1343.7,7941.46,1.0,0.17519663026056,1.1928752415471902,,,,,,,,,2.735221590633562,326.884634161366,90.76086956521739,91.04477611940298,3.841810658911072,-369.6741896718613,2.474199863594291,-533.1165067525443,1341.34,7239.851,1332.9433333333334,7060.6875556,0.1759434595255586,0.8069860434176992,9.690931484639675,12.474315531798851,67.34661333968161,79.7433853536912
580,2018-04-14,1343.7,8036.511051,0.0,0.0,1.1968964271053402,,,,,,,,,2.581668143234178,399.8138702595052,91.05691056910568,91.05691056910568,4.087742453115652,-283.2328378403536,2.796908381498563,-483.13977297010615,1343.69,7507.2985436,1334.2666666666667,7137.619514533333,0.0007442192767670299,0.7070050964325018,7.049306808920715,12.593716079098648,67.34661333968161,100.0
581,2018-04-15,1343.7,8340.748333,0.0,0.0,3.78568859134639,,,,,,,,,2.2990907474936506,472.2064101723962,91.05691056910568,91.06901217861976,4.233840098682094,-188.01076661235857,3.084294724935269,-424.1139716985567,1344.6399999999999,7818.566210200001,1335.59,7231.304070066666,-0.06990718705377107,0.6072222762973762,6.67874529371852,15.342243282588246,67.34661333968161,100.0
582,2018-04-16,1349.35,8368.1,1.0,0.42048076207485,0.32792821348876,,,,,,,,,2.666356322831768,504.05098263431785,91.08108108108108,91.09311740890688,4.750767426705124,-109.08210755210804,3.4175892652892403,-361.10759886926695,1344.3600000000001,8106.9328768000005,1337.2900000000002,7326.6734034,0.37118033859976357,0.9018238377614217,3.2215281311554262,14.214180696477042,70.23709172921254,100.0
583,2018-04-17,1342.1,7895.416926,1.0,-0.53729573498351,-5.64863080030114,,,,,,,,,1.769105322650348,443.8405973884911,90.70080862533692,90.1749663526245,4.523280091945708,-83.70722550146002,3.6387274306205337,-305.6275241957056,1344.51,8116.447262,1338.5066666666667,7383.977976266668,-0.17924745818179721,0.2684583814798518,-2.723239970212472,6.926333629070699,63.09975138781159,53.51693679020983
584,2018-04-18,1351.45,8164.937426,1.0,0.6966693987035301,3.41363226953165,,,,,,,,,2.241029500620039,422.80806977829934,90.1749663526245,90.1749663526245,5.039370868508058,-41.37248058426849,3.918856118198039,-252.77651547341816,1346.06,8161.142747200001,1339.7066666666667,7434.278138,0.4004279155461198,0.8765600429944868,0.046496905121539894,9.828247940647614,62.89985802485456,60.69909750418766
585,2018-04-19,1348.6,8175.96,1.0,-0.21088460542381,0.13499887904713,,,,,,,,,1.9841283530006155,393.4768915904544,89.65053763440861,89.53020134228188,5.158936338823423,-6.85345822938416,4.166872162323116,-203.59190402461132,1347.04,8189.032537000001,1340.4599999999998,7484.243471333333,0.11580947856039504,0.6072542261611761,-0.15963469360923996,9.242303932469959,58.27219277528112,57.56380247453906
586,2018-04-20,1336.75,8852.718333,1.0,-0.87868901082603,8.277417367501801,,,,,,,,,0.1306406150795531,444.5564571105898,89.41018766756032,89.54423592493298,4.248522546747836,74.25588166950729,4.183202239208059,-148.0223468857876,1345.65,8291.426537000001,1341.0633333333333,7619.324026866667,-0.6613904061234415,-0.3216353192367208,6.769544341920755,16.18771300162895,56.51783882057979,68.27076712878456
587,2018-04-21,1336.75,8807.205,0.0,0.0,-0.51411703488116,,,,,,,,,-1.1142129005643966,450.1576289204576,89.82597054886212,89.82597054886212,3.486819176355312,133.32617118949838,4.04392562663751,-91.7526432707304,1343.1299999999999,8379.247537,1341.4333333333334,7766.2125823999995,-0.4750098650167804,-0.34912904107547105,5.107349569400848,13.40411953130314,54.26068601841614,65.7411884884135
588,2018-04-22,1336.75,8930.6,0.0,0.0,1.40106878402399,,,,,,,,,-1.9097894819941412,447.4928720628151,89.82597054886212,89.83957219251337,2.850307200391171,187.930401768529,3.805201941388242,-35.816034262878524,1342.06,8586.2841518,1341.8033333333333,7919.2739157333335,-0.3956604026645564,-0.3766076002196014,4.010068175158385,12.770439500235634,54.26068601841614,96.25858185409008
589,2018-04-23,1324.3,8933.861667,1.0,-0.9313633813353299,0.03652237251695,,,,,,,,,-3.966769578492213,423.43369812049576,91.32176234979971,91.2,1.3259709548306091,228.83002706243133,3.3093557440767154,17.113178002183446,1336.63,8740.069,1341.3433333333332,8047.020915733333,-0.9224691949155828,-1.2706167697556898,2.2172898978257463,11.0207337666134,45.851491871418744,95.03945520957284
590,2018-04-24,1328.85,9555.542,1.0,0.34357773918296003,6.958696655180701,,,,,,,,,-4.527701025066046,465.1931176830532,91.21171770972036,89.22872340425532,0.4795426034104366,307.8588765540917,2.7433931159434595,75.26231771256509,1332.6799999999998,9015.9854,1341.1366666666665,8237.438826866666,-0.2873908215025308,-0.9161383005957608,5.984444029822852,16.001371310149196,48.32151486821956,97.008829690714
591,2018-04-25,1321.65,9658.11,1.0,-0.54182187605823,1.07338756922423,,,,,,,,,-5.610928761040436,478.6999168426949,89.22872340425532,89.22872340425532,-0.7634373597068134,374.4497657392494,2.042027020813405,135.09980731790196,1329.66,9177.0637334,1339.9833333333331,8429.018826866666,-0.6024096385542161,-1.368176221097255,5.241832034458128,14.581663635816396,39.87235503833054,94.85048352902305
592,2018-04-26,1320.7,9258.398333,1.0,-0.07187984716074,-4.1386116641868895,,,,,,,,,-6.154227865440221,408.5907883434959,89.50863213811421,89.92042440318302,-1.8043653950867335,390.4690500325869,1.272748537633377,186.17365586083892,1326.45,9267.3024,1337.98,8584.494271266667,-0.43348788118662596,-1.291499125547465,-0.09608046242239063,7.850247672585325,29.723715322236146,69.58756344232806
593,2018-04-27,1321.5,9010.32,1.0,0.06057393806314,-2.67949513595419,,,,,,,,,-6.093240973374192,308.17056187269066,90.19867549668874,90.60846560846561,-2.535527070725493,378.7802570312706,0.511093415961603,224.69497609492527,1323.4,9283.2464,1336.6566666666665,8661.9926046,-0.1435695934713685,-1.1339236951897291,-2.939988752210652,4.02133101816571,34.84691059203982,54.20005330735902
594,2018-04-28,1321.5,8928.55,0.0,0.0,-0.9075149384261599,,,,,,,,,-5.744916892740058,214.54055614892167,89.82826948480846,89.82826948480846,-3.0794796420009334,358.7828236880014,-0.2070211956309043,251.5125456135405,1322.84,9282.184066599999,1335.1766666666665,8727.798604599999,-0.1012972090351001,-1.0243338584406938,-3.80981527690749,2.3001378067339253,32.41477187138999,50.97242100645178
595,2018-04-29,1321.5,9334.281667,0.0,0.0,4.54420557649338,,,,,,,,,-5.22166132516756,191.80822252300663,89.82826948480846,91.42480211081794,-3.4705595238606293,371.3926846904196,-0.8597288612768492,275.4885734289163,1321.3700000000001,9237.932,1333.6966666666665,8814.316645666666,0.009838273912672587,-0.9145007985323866,1.0429787424284849,5.899096234408154,32.41477187138999,42.100747042107564
596,2018-04-30,1313.2,9259.57,1.0,-0.6280741581536,-0.80040081995952,,,,,,,,,-5.663664009038962,152.94613066070042,91.04084321475626,90.78947368421052,-4.399518866926201,371.079905091854,-1.5676868624067195,294.6068397615038,1319.6799999999998,9158.224,1331.6633333333334,8875.571423466667,-0.491028128031022,-1.3864865744344816,1.1066119369869043,4.326465961594943,28.588857044837525,34.767607187495955
597,2018-05-01,1307.1,9239.55,1.0,-0.46451416387451006,-0.21620874403455,,,,,,,,,-6.393794996976631,112.64342756002112,91.19579500657031,91.46981627296587,-5.563808735517114,365.008981986517,-2.3669112370287984,308.6872682065065,1316.96,9154.454333399999,1328.8466666666666,8933.668090133335,-0.7486939618515466,-1.6365068455352263,0.9295547664652049,3.423922925953467,20.517251194945793,49.6752558095203
598,2018-05-02,1304.2,9221.426,1.0,-0.22186519776602998,-0.19615673923513,,,,,,,,,-6.843238750494725,73.53577096237188,91.46981627296587,91.46981627296587,-6.643935456088002,354.6471250579889,-3.2223160808406397,317.87923957680295,1313.5,9196.675533399999,1326.32,9022.068695066666,-0.708031975637606,-1.6677724832619498,0.26912406021189944,2.2096629018391716,21.79881132498616,68.18537871691174
599,2018-05-03,1315.05,9639.268333,1.0,0.83192761846341,4.53121169112022,,,,,,,,,-5.322609718721109,92.70433719575568,91.61205766710354,91.61205766710354,-6.548947155041333,375.81945032415024,-3.887642295680778,329.4672817262724,1312.21,9338.8192,1323.8933333333332,9120.3574222,0.21642877283361034,-0.6679792933972462,3.21720687129268,5.689589637538879,23.838734881848982,88.21204642317778
600,2018-05-04,1309.4,9753.35,1.0,-0.42964145849966,1.18350960943209,,,,,,,,,-4.740742720125784,108.4125789208108,91.61205766710354,91.61205766710354,-6.8506064957593935,397.2251435517792,-4.480235135696502,343.0188540913738,1309.79,9422.632866599999,1321.28,9225.516755533334,-0.02977576558073223,-0.8991281181884144,3.5098166094561543,5.721449090101969,22.87371716727161,82.49341792301169
601,2018-05-05,1309.4,9803.306667,0.0,0.0,0.51220008509896,,,,,,,,,-4.0458312938871845,112.69679471221956,97.64397905759162,97.64397905759162,-7.008879694375992,413.454350786511,-4.985964047432399,357.1059534304012,1309.0300000000002,9531.3802,1319.4566666666667,9288.889311133333,0.028265204006011384,-0.7621824134681661,2.8529600256634517,5.5379856367768925,27.31522450649897,93.7890094009946
602,2018-05-06,1309.4,9630.136277,0.0,0.0,-1.76644876960678,,,,,,,,,-3.30727294778006,80.86031288159302,97.64397905759162,97.90849673202614,-7.053009639794936,407.6436489813968,-5.3993731659049065,367.2134925406003,1309.49,9609.4974554,1317.6333333333334,9343.751396266665,-0.006872904718624667,-0.6248576994105605,0.21477524392705583,3.0649882321115753,27.31522450649897,76.0351784159643
603,2018-05-07,1309.4,9631.44,0.0,0.0,0.013537949645780001,,,,,,,,,-2.572536062753123,50.137762107750405,97.90849673202614,97.90849673202614,-7.007208205125608,398.5495938579443,-5.720940173749046,373.480712804069,1310.5300000000002,9691.5002554,1315.8100000000002,9390.474062933332,-0.08622465719976719,-0.4871524004225596,-0.6197209288266262,2.5660678625142523,27.31522450649897,77.93844082555515
604,2018-05-08,1306.6,9228.608333,1.0,-0.21383839926685,-4.18246562300134,,,,,,,,,-2.23022610442651,-29.972298395308822,98.95561357702348,100.0,-7.114831489015614,354.74802630700106,-5.999718436802359,369.73417550465547,1308.84,9609.3682554,1314.63,9410.123840666667,-0.17114391369456994,-0.610818253044598,-3.9623824613655723,-1.9289385638287984,32.4625002560388,22.319293271240394
